architecture,task_id,level,question,ground_truth,predicted,score,correct,partial,failure_cat,steps,tool_calls,tokens,time_sec,tool_usage,strategy,trace
plan_execute,79,medium,For One Night Only was hosted by the man most well-known for hosting what show from 1962 until 1999?,The Late Late Show,"Gay Byrne hosted the Irish TV series ""For One Night Only"". Gay Byrne was also known for hosting the show ""The Late Late Show"" from 1962 until 1999.",0.0,False,False,knowledge_gap,6,4,704,11.91,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): It was called ""One Night"" since ELO Part II was in Australia only for one night.  For One Night Only (Irish TV series): For One Night Only is an Irish light entertainment show hos"
plan_execute,80,hard,What was the slogan  that came about from the idea of Lebensraum which had its most extreme form sup,Blood and soil,"""Drang nach Osten"" or ""Living Space"" (Lebensraum)",0.0,False,False,knowledge_gap,6,4,863,12.94,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Under Hitler's rule, Germany was transformed into a totalitarian state in which the Nazi Party controlled nearly all aspects of life.  The term first came into being at the start "
plan_execute,81,easy,Olivia DeJonge starred in an American horror film directed by Shyamalan called what,The Visit,* Glass (,0.0,False,False,knowledge_gap,5,3,620,17.61,"{'web_search': 1, 'calculator': 1, 'python': 1}",plan_execute,Step 1 (web_search): The Visit (2015 American film): The Visit is a 2015 American found footage horror film written and directed by M.  The Village (2004 film): The Village is a 2004 American psycholo
plan_execute,82,medium,Who conducted the negotiations  with the owners and the longest serving commandant of Auschwitz conc,Rudolf Höss,Rudolf Höss.,1.0,True,False,correct,6,4,896,10.54,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): The Ghetto was liquidated between June 1942 and March 1943, with most of its inhabitants sent to their deaths at Bełżec extermination camp as well as Płaszów slave-labor camp, and"
plan_execute,83,medium,What genre is the novel from which the fast-food restaurant specializing in seafood derives its name,an adventure novel,"Given this context, I would say that the genre is likely ""Literary Fiction"", specifically American Literature or Nautical Fiction, as both are relevan",0.0,False,False,knowledge_gap,6,4,736,16.66,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Where Max Weber used the model of the bureaucracy to represent the direction of this changing society, Ritzer sees the fast-food restaurant as having become a more representative "
plan_execute,84,easy,What kind of musicians are Mark Gaudet and Jan Axel Blomberg?,drummer,It seems that only one of these individuals is a musician.,0.0,False,False,knowledge_gap,6,4,2310,15.84,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Axel von Blomberg: Major Axel von Blomberg (1908 – 15 May 1941) was an officer in the German Air Force (""Luftwaffe"") before and during the Second World War.  He is best known for "
plan_execute,85,easy,A Wind in the Door is part of a series written by who?,Madeleine L'Engle,The final answer is: Madeleine L'Engle,1.0,True,False,correct,6,4,683,12.32,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): He has written and produced a number of television series and movies, often with his writing partner Billy Brown, including ""The X-Files"", ""Goosebumps"", ""Animorphs"", """", ""Door to "
plan_execute,86,easy,The Airport located next to the A13 handled how many passengers in 2016 ?,1.6 million passengers,"If you provide me with another step or additional context, I may be able to help you find the answer.",0.0,False,False,multi_step_failure,6,4,857,18.14,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,Step 1 (web_search): The Rotterdam The Hague Airport is located next to the A13.  the distance from Heathrow to Charles de Gaulle Airport is roughly the same as the distance between John F.  This airp
plan_execute,87,medium,"The town of Sinclair, West Virginia, is named after the founder of the local oil drilling company. W",dinosaur,A red horse.,0.0,False,False,knowledge_gap,6,4,596,10.01,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Sinclair on May 1, 1916, as the Sinclair Oil and Refining Corporation by combining the assets of 11 small petroleum companies.  Manning is credited with discovering the biggest oi"
plan_execute,88,medium,Jihad: A Story of the Others is a documentary by the director who is of what descent?,Punjabi/Pashtun,Norwegian.,0.0,False,False,knowledge_gap,3,1,590,2.94,{'web_search': 1},plan_execute,Step 1 (web_search): Jihad: A Story of the Others: JIHAD: a story of the others is a 2015 documentary film by Emmy and Peabody Award winning Norwegian director Deeyah Khan.  She is the acclaimed direc
plan_execute,89,hard,Minor league baseball games that were played between the rivalling teams of the Sooners and the Cowb,Drillers Stadium,Drillers Stadium,1.0,True,False,correct,6,4,806,12.4,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): The ballpark is host to numerous functions in addition to minor league baseball games, including corporate and charity events, wedding receptions, city of Frisco events, and churc"
plan_execute,90,medium,Cooperative Living Organization is located in a city that is the county seat of what county in Flori,Alachua,Alachua County.,1.0,True,False,correct,6,4,708,10.06,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Cooperative Living Organization: Cooperative Living Organization (formerly Collegiate Living Organization) or CLO in Gainesville, Florida, is one of the oldest continuously operat"
plan_execute,91,easy,"What is the pen name of author Carolyn Janice Cherry, who wrote the Fortress Series?","Carolyn Janice Cherry (born September 1, 1942), better known by the pen name C. J. Cherryh,",C.J. Cherryh.,1.0,True,False,correct,6,4,708,14.18,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Cherryh: Carolyn Janice Cherry (born September 1, 1942), better known by the pen name C.  Carolyn Zane: Carolyn Pizzuti is an American author of romance novels under the pen name "
plan_execute,92,easy,"Which dog is believed to dispel ghosts and evil spirits, Segugio Italiano or Sapsali?",Sapsali,Sapsali.,1.0,True,False,correct,6,4,618,14.17,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Traditionally, these dogs were believed to dispel ghosts and evil spirits.
Step 2 (calculator): Calculator error: invalid syntax (<string>, line 1)
Step 3 (python): Python error: "
plan_execute,93,hard,Which French aristocrat and military officer who fought in the American Revolutionary War visited th,Marquis de Lafayette,"If you have more context or details about this question, I may be able to help further.",0.0,False,False,knowledge_gap,6,4,899,19.33,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): The Cellar (Enfield, North Carolina): The Cellar is a historic home located at Enfield, Halifax County, North Carolina.  Parker House is a historic home located at Enfield, Halifa"
plan_execute,94,medium,What sports team included both of the brothers Case McCoy and Colt McCoy during different years?,University of Texas Longhorns,The University of Texas football team included both Case McCoy and Colt McCoy during different years.,0.0,False,False,knowledge_gap,6,4,1064,12.93,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Three players have won the award twice: Colt McCoy of the University of Texas in 2008 and 2009, Archie Griffin of Ohio State in 1974 and 1975, and O.  This is also the most recent"
plan_execute,95,medium,Which member of The New Russian School was both a doctor and a chemist besides being a composer?,Alexander Porfiryevich Borodin,There is no direct information about a member of The New Russian School being both a doctor and a chemist besides being a composer in the provided ste,0.0,False,False,knowledge_gap,6,4,1168,16.14,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): The Mighty Handful: The Mighty Handful (Russian: Могучая кучка ), also known as The Five and The New Russian School, were five prominent 19th-century Russian composers who worked "
plan_execute,96,easy,"Susanna Thompson appeared in the courtroom drama film Ghosts of Mississippi, directed by who?",Rob Reiner,Rob Reiner.,1.0,True,False,correct,6,4,759,8.79,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Ghosts of Mississippi: Ghosts of Mississippi is a 1996 American biographical courtroom drama film directed by Rob Reiner and starring Alec Baldwin, Whoopi Goldberg, and James Wood"
plan_execute,97,medium,Live Wire Radio will possibly be considered as a replacement for a variety show created in what year,1974,2002.,0.0,False,False,knowledge_gap,6,4,739,9.78,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): Luke Burbank: Luke Burbank (born May 8, 1976) is an American radio host and podcaster who hosts the Portland, Oregon-based syndicated variety show ""Live Wire Radio"" and the Seattl"
plan_execute,98,medium,Luke Rockhold defeated the MMA fighter who was the first to earn a win against which champion in the,Anderson Silva,Anderson Silva.,1.0,True,False,correct,6,4,795,10.37,"{'web_search': 2, 'calculator': 1, 'python': 1}",plan_execute,"Step 1 (web_search): In 2013, he earned worldwide prominence by becoming the first man to defeat Anderson Silva inside the UFC to become the Middleweight Champion, which he held for approximately two "
plan_execute,99,easy,What type of art does The Consul and Arlecchino have in common?,music,the type of art that The Consul and,0.0,False,False,knowledge_gap,6,4,1386,14.89,{'web_search': 4},plan_execute,"Step 1 (web_search): Trial of Trebonius: The Trial of Trebonius refers to the military trial of the Roman soldier Trebonius for the killing of Gaius Lusius, his superior officer and nephew of the Roma"
rewoo,0,easy,In what year was the university where Sergei Aleksandrovich Tokarev was a professor founded?,1755,1755,1.0,True,False,correct,2,3,1936,4.35,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Moscow State University: Lomonosov Moscow State University (MSU; Russian: Московский государственный университет имени М.  В.  Ломоносова , often abbreviated МГУ) is a coeducational and public re"
rewoo,1,easy,Black Book starred the actress and writer of what heritage?,Dutch,Dutch,1.0,True,False,correct,2,1,356,3.94,{'wikipedia': 1},rewoo,"#E1: It is the novelization of the Dutch film ""Black Book"" (2006).  Black Book (film): Black Book (Dutch: Zwartboek ) is a 2006 Dutch thriller film co-written and directed by Paul Verhoeven and starri"
rewoo,2,easy,Which actor does American Beauty and American Beauty have in common?,Kevin Spacey,Tariq Anwar.,0.0,False,False,knowledge_gap,2,4,1308,5.46,"{'web_search': 2, 'wikipedia': 2}",rewoo,"#E1: With Tariq Anwar, he won the BAFTA Award for Best Editing for ""American Beauty"" (1999), which he was also nominated for an Academy Award for Best Film Editing.  Released in North America on Septe"
rewoo,3,medium,Ken Pruitt  was a Republican member of an upper house of the legislature with how many members ?,40 members,40 members.,1.0,True,False,correct,2,3,491,3.64,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Ken Pruitt: Ken Pruitt (born January 24, 1957) was a Republican member of the Florida Senate, representing the 28th District from 2000 to 2009.  Florida Senate: The Florida Senate is the upper ho"
rewoo,4,easy,"Between Greyia and Calibanus, which genus contains more species?",Greyia,Calibanus.,0.0,False,False,knowledge_gap,2,3,133,4.19,"{'wikipedia': 2, 'calculator': 1}",rewoo,"#E1: Greyia: Greyia is a genus of plant in family Melianthaceae.
#E2: Calibanus: Calibanus is a genus of two species of flowering plants, both evergreen succulents from dry areas of northeastern Mexic"
rewoo,5,easy,Did John Updike and Tom Clancy both publish more than 15 bestselling novels?,yes,No.,0.0,False,False,multi_step_failure,2,3,1797,3.9,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,#E1: Tom Clancy's Net Force Explorers: Deathworld: Tom Clancy's Net Force Explorers or Net Force Explorers is a series of young adult novels created by Tom Clancy and Steve Pieczenik as a spin-off of 
rewoo,6,medium,Who was hung for assisting the attempted surrender of a defector from the American Continental Army ,John André,John André was hung for assisting Benedict Arnold's attempted surrender of West Point to the British.,0.0,False,False,knowledge_gap,2,3,941,4.74,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,#E1: John André: John André (2 May 1750 – 2 October 1780) was a British Army officer hanged as a spy by the Continental Army during the American Revolutionary War for assisting Benedict Arnold's attem
rewoo,7,easy,which Mexican and American film actress is Ethel Houbiers  French voice of ,Salma Hayek Pinault,There is no evidence to answer the question.,0.0,False,False,knowledge_gap,2,3,2068,4.3,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Béatrice Picard: Béatrice Picard, {'1': "", '2': "", '3': "", '4': ""} , {'1': "", '2': "", '3': "", '4': ""} (born July 3, 1929 in Montreal, Quebec) is a Canadian actress.  She is well known in Quebec f"
rewoo,8,medium,Which major international airport in south-east England ranks as the 8th busiest airport in Europe a,Gatwick Airport,Gatwick Airport.,1.0,True,False,correct,2,4,1328,4.47,"{'web_search': 2, 'wikipedia': 2}",rewoo,"#E1: The airport is currently in Group 2 of Airports Council International (10–25 million) and as of 2016, Athens International is the 27th busiest airport in Europe.  It is the 15th busiest airport i"
rewoo,9,medium,Isabella Kelly was born at a ruined castle characterized as one of the most isolated fortifications ,The Changing Scottish Landscape,"1991's ""The Changing Scottish Landscape""",1.0,True,False,correct,2,3,883,5.01,"{'web_search': 2, 'wikipedia': 1}",rewoo,"#E1: 1991's ""The Changing Scottish Landscape"" characterizes it as ""one of the most isolated fortifications in Britain...[and] also one of the strangest.""

Isabella Kelly: Isabella Kelly, née Fordyce, "
rewoo,10,easy,The facility where Robert Croft worked as a navy instructor was also known as?,"""Home of the Submarine Force""",The Home of the Submarine Force,1.0,True,False,correct,2,2,592,3.55,"{'wikipedia': 1, 'web_search': 1}",rewoo,"#E1: Croft was a US Navy diving instructor in 1962 at the US Naval Submarine Base New London submarine school in Groton, Connecticut.  Robert Croft (diver): Robert Croft is a free-diver who, in 1967, "
rewoo,11,easy,"Who released the song ""With or Without You"" first, Jai McDowall or U2?",U2,U2.,1.0,True,False,correct,2,3,551,4.47,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: With or Without You: ""With or Without You"" is a song by Irish rock band U2.  A promotional single, ""With or Without You"" was released and performed on various UK shows such as ""Daybreak"".  He has"
rewoo,12,easy,"Which ""Roseanne"" star is in Scream 2?",Laurie Metcalf,Roseanne Barr is not in Scream 2.,0.0,False,False,knowledge_gap,2,3,986,4.49,"{'web_search': 2, 'wikipedia': 1}",rewoo,"#E1: to write for Roseanne Barr's television sitcom ""Roseanne"".  She is known for her television roles as Jackie Harris on the ABC sitcom ""Roseanne"" (1988–97); Carolyn Bigsby on ""Desperate Housewives"""
rewoo,13,medium,In what city is the company that Fastjet Tanzania was originally founded as a part of prior to rebra,"Nairobi, Kenya",Nairobi,1.0,True,False,correct,2,3,608,3.81,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: The airline was founded in 2011 as ""Fly540 Tanzania"", but through the acquisition of Fly540 in 2012, it was rebranded as Fastjet Tanzania.  Fastjet Tanzania: Fastjet Airlines Limited (Tanzania), "
rewoo,14,medium,"What is the name of the Australian specialist electronic music magazine that features avant-rock, ex",Cyclic Defrost,Cyclic Defrost,1.0,True,False,correct,2,3,649,3.35,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,#E1: Cyclic Defrost: Cyclic Defrost is an Australian specialist electronic music magazine.  There is contention as to which artists are “sound artists” or if another category might be more accurate su
rewoo,15,easy,What is the population of the city that Munsonville is in the northwest corner of?,729 at the 2010 census,There is no population information provided in the evidence.,0.0,False,False,knowledge_gap,2,4,990,4.88,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Munsonville, New Hampshire: Munsonville is an unincorporated community in the town of Nelson in Cheshire County, New Hampshire.  Nelson, New Hampshire: Nelson is a town in Cheshire County, New Ha"
rewoo,16,easy,A Pair of Brown Eyes and Wild Mountain Thyme is based from what artists song?,Francis McPeake,The Dubliners.,0.0,False,False,knowledge_gap,2,3,771,4.31,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Wild Mountain Thyme: ""Wild Mountain Thyme"" (also known as ""Purple Heather"" and ""Will Ye Go, Lassie, Go?"")  is a Scottish folk song that was collected by Francis McPeake 1st, who wrote the song hi"
rewoo,17,medium,Armageddon in Retrospect was written by the author who was best known for what 1969 satire novel?,Slaughterhouse-Five,Kurt Vonnegut was best known for Slaughterhouse-Five.,1.0,True,False,correct,2,3,1116,5.16,"{'web_search': 2, 'wikipedia': 1}",rewoo,"#E1: Like many of Vonnegut's other books, ""Armageddon in Retrospect"" is laden with handwritten quotations and rough drawings by the author.  Armageddon in Retrospect: Armageddon in Retrospect is a col"
rewoo,18,easy,What class of instrument does Apatim Majumdar play?,strings,Indian classical musician.,0.0,False,False,knowledge_gap,2,3,439,4.13,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Majumdar used some Rabindra Sangeets in this film.  Chander Bari: Chander Bari is a 2007 Bengali film directed by Tarun Majumdar.  Apratim Majumdar: Apratim Majumdar (born 1978), is an Indian cla"
rewoo,19,medium," Which movie did Disney produce first,  The Many Adventures of Winnie the Pooh or Ride a Wild Pony?",Ride a Wild Pony,The Many Adventures of Winnie the Pooh.,0.0,False,False,knowledge_gap,2,3,711,4.7,"{'web_search': 2, 'calculator': 1}",rewoo,"#E1: "", The Many Adventures of Winnie the Pooh ride and then again in the 1977 release ""The Many Adventures of Winnie the Pooh"".  This is the final role of Paul Winchell as Tigger (besides his perform"
rewoo,20,easy,Pandikona and Berger Blanc Suisse are both what kinds of animals?,dogs,Both are breeds of dogs.,1.0,True,False,correct,2,4,835,4.51,"{'wikipedia': 2, 'web_search': 2}",rewoo,"#E1: Pandikona: The Pandikona is a primitive-type hunting dog from Pattikonda taluk-Kurnool district of Andhra Pradesh and Madhya Pradesh state, India.  PandiKona dogs need very little care.  ""Pandiko"
rewoo,21,easy,The Prussian General Carl von Clausewitz is associated with what type of realism?,Modern thinkers associated with classical realism are Carl von Clausewitz,Classical realism.,1.0,True,False,correct,2,3,615,4.27,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Modern thinkers associated with classical realism are Carl von Clausewitz, Hans Morgenthau and Reinhold Niebuhr.  The book analyzes the War in Afghanistan (2001–present) in terms of Carl von Clau"
rewoo,22,easy,What where both Hawker Hurricane and No. 1455 Flight apart of?,Royal Air Force,The Royal Air Force (RAF).,1.0,True,False,correct,2,3,847,4.33,"{'web_search': 2, 'wikipedia': 1}",rewoo,"#E1: The flight, strength of which had been reduced to three Hawker Hurricane Mk.IIs by this time, was disbanded on 30 May 1946 at RAF Kallang, Malaya, as No.  The aircraft, a 72% scale replica of the"
rewoo,23,easy,what language did the ethnic group which Torstein Ellingsen was its drumer  speaks ,Norwegian language,Norwegian.,1.0,True,False,correct,2,3,817,4.18,"{'web_search': 2, 'wikipedia': 1}",rewoo,"#E1: Torstein Ellingsen: Torstein Ellingsen (born 7 August 1966) is a Norwegian drummer and music producer, known from a series of album recordings.  Størmer was replaced by Torstein Ellingsen in 1995"
rewoo,24,medium,"From March 631 to April 631, Farrukhzad Khosrau V was the king of an empire that succeeded which emp",the Parthian Empire,The Sasanian Empire.,0.0,False,False,knowledge_gap,2,3,1147,5.04,"{'web_search': 2, 'wikipedia': 1}",rewoo,#E1: Farrukhzad Khosrow V: Farrukhzad Khosrau V was briefly king of the Sasanian Empire from March 631 to April 631.  Samo's Empire: Samo's Empire is the historiographical name for the Slavic tribal u
rewoo,25,medium,"Beer Wars covers the differences between large corporate breweries, and small breweries, such as wha",Stone Brewing,Stone Brewing (also known as Stone Brewing Co.),1.0,True,False,correct,2,4,860,4.49,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: states that forbids small breweries from directly distributing beer products.  The brewery was opened by Kaspar Peterson, a former musician, in October 1985 and was one of several small breweries"
rewoo,26,medium,"Which head coach has led their team for a longer period of time, Tim Cluess or Steve Prohm?",Tim Cluess,Tim Cluess has led his team for a longer period of time.,0.0,False,False,knowledge_gap,2,3,423,4.34,"{'web_search': 2, 'calculator': 1}",rewoo,"#E1: The Gaels, led by third year head coach Tim Cluess, played their home games at the Hynes Athletic Center and were members of the Metro Atlantic Athletic Conference.  The Gaels, led by sixth year "
rewoo,27,medium,During what war were the Russia-United Kingdom relations in a state of rivalry after the abdication ,the Cold War (1947–91),World War I,0.0,False,False,knowledge_gap,2,3,711,4.63,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,#E1: Russia–United Kingdom relations: The Russia–United Kingdom relations (Russian: Российско-британские отношения ) is the relationship between the Russian Federation and the United Kingdom of Great 
rewoo,28,easy,How far from Sacramento is the flight school in Atwater?,about 115 miles (185 km),There is no evidence to determine the distance between Sacramento and the flight school in Atwater.,0.0,False,False,multi_step_failure,2,3,578,5.0,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Sierra Academy of Aeronautics: The Sierra Academy of Aeronautics is an aviation flight school headquartered in Atwater, California.  Previously based in West Chicago, Illinois, in a building that"
rewoo,29,medium,Baraki Barak District is situated in the western part of a province whose capital is what?,Puli Alam,Puli Alam,1.0,True,False,correct,2,4,953,4.28,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Baraki Rajan is the location of the largest bazaar in the Baraki Barak District, with over 1,200 shops and businesses, with a 50+ bed hospital near the town center, making Baraki Rajan an importa"
rewoo,30,easy,What was the 2010 population of the town where Black Crescent Mountain was located? ,310,There is no information about the population of the town where Black Crescent Mountain was located. The evidence only provides information about the e,0.0,False,False,knowledge_gap,2,3,730,5.71,"{'wikipedia': 1, 'web_search': 1, 'calculator': 1}",rewoo,"#E1: The highest peak in the range is Black Crescent Mountain, with an elevation of 3264 ft .  It is 3,251 ft (991 m) high, and its summit is the second highest mountain summit in Randolph, after Blac"
rewoo,31,medium,"In the NASA mission where Moon trees were taken into space, what was the nickname of the Command Mod","""Kitty Hawk""",Kitty Hawk.,1.0,True,False,correct,2,3,929,4.43,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Moon tree: Moon trees are trees grown from 500 seeds taken into orbit around the Moon by Stuart Roosa during the Apollo 14 mission in 1971.  It was created by the team who made ""In the Shadow of "
rewoo,32,easy,Which comic series involves characters such as Nick Fury and Baron von Strucker?,Marvel,"Ultimate Nick Fury: General Nicholas Joseph ""Nick"" Fury is a fictional character appearing in comic books published by Marvel Comics' Ultimate Marvel ",0.0,False,False,knowledge_gap,2,3,701,5.39,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: into the Marvel Comics world and reintroduced the character of Nick Fury as an older character from his currently running series ""Sgt.  Wolverine/Nick Fury: The Scorpio Connection: Wolverine/Nick"
rewoo,33,medium,College Humor is a 1933 American pre-Code musical comedy film that starred what American singer and ,"Harry Lillis ""Bing"" Crosby Jr.",Jack Oakie,0.0,False,False,knowledge_gap,2,1,875,5.12,{'wikipedia': 1},rewoo,"#E1: Sitting Pretty (1933 film): Sitting Pretty is a 1933 American Pre-Code musical comedy film telling the story of two aspiring, but untalented, songwriters, played by Jack Oakie and Jack Haley.  Th"
rewoo,34,medium,Who is writing a book about the Koch family who control the second-largest privately owned company i,Jane Mayer,Doris Kearns Goodwin,0.0,False,False,knowledge_gap,2,3,650,4.48,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Mayer particularly discusses the Koch family and their political activities, along with Richard Mellon Scaife and John M.  Koch family: The Koch family ( ) is an American family engaged in busine"
rewoo,35,medium,New York State Route 9R rejoins its parent in a hamlet located  in what New York County?,Albany,Albany County,1.0,True,False,correct,2,3,691,3.98,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: New York State Route 9R: New York State Route 9R (NY 9R) is a north–south state highway in northeastern Albany County, New York, in the United States.  The entirety of Yonkers Avenue is maintaine"
rewoo,36,easy,12 Years a Slave starred what British actor born 10 July 1977),Chiwetel Ejiofor,Schapelle Corby,0.0,False,False,knowledge_gap,2,3,1821,4.3,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,#E1: Schapelle Corby: Schapelle Leigh Corby (born 10 July 1977) is an Australian woman who was convicted of smuggling cannabis into Indonesia.  She spent nine years imprisoned on the Indonesian island
rewoo,37,easy,What was the capital of India when the Taj Mahal was commissioned?,Agra,Agra.,1.0,True,False,correct,2,3,790,4.12,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: The then BJP government at the Centre gave the Environmental Clearance required for the project near Taj Mahal.  The huge success of ""Taj Mahal"" film, he popularly came to be known as Taj Mahal C"
rewoo,38,medium,"In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?",Rome,There is no evidence to answer the question as it does not mention any specific city or film based on an opera by Giacomo Puccini.,0.0,False,False,knowledge_gap,2,2,295,28.45,"{'web_search': 1, 'wikipedia': 1}",rewoo,"#E1: Plácido Domingo: José Plácido Domingo Embil (born 21 January 1941) is a Spanish opera singer, conductor, and arts administrator. He has recorded over a hundred complete operas and is well known f"
rewoo,39,medium,What river can a  large African bovine be seen bathing in in the Mwabvi Wildlife Reserve?,Buffalo,Shire River,0.0,False,False,knowledge_gap,2,3,875,3.93,"{'web_search': 2, 'wikipedia': 1}",rewoo,"#E1: African buffalo: The African buffalo or Cape buffalo (""Syncerus caffer"") is a large African bovine.  nanus"" (African forest buffalo) is the smallest subspecies, common in forest areas of Central "
rewoo,40,medium,Jalen Jones plays basketball for an NBA team that plays their home games in what arena?,Smoothie King Center,The Smoothie King Center.,1.0,True,False,correct,2,3,587,3.43,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Jalen Jones: Jalen Jones (born May 27, 1993) is an American professional basketball player for the New Orleans Pelicans of the National Basketball Association (NBA).  Windy City Bulls: The Windy "
rewoo,41,easy,The On Tour Forever album gave Blues Traveler the opportunity to display what musical trademark?,extensive use of segues,There is no evidence to support an answer about the On Tour Forever album.,0.0,False,False,knowledge_gap,2,3,629,5.71,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: On Tour Forever: On Tour Forever is a live EP album released by Blues Traveler in 1992.  Travelers and Thieves: Travelers and Thieves is Blues Traveler's second album, released on A&M Records in "
rewoo,42,easy,Which Victorian poet was born in a 15th-century castle home to the Earl of Southesk?,Charlotte Carnegie,There is no evidence to support this claim.,0.0,False,False,knowledge_gap,2,3,1767,4.94,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Fra Lippo Lippi (poem): Fra Lippo Lippi is an 1855 dramatic monologue written by the Victorian poet Robert Browning which first appeared in his collection ""Men and Women"".  Throughout this poem, "
rewoo,43,hard,Alexander Petrovich Nikolayev received the title Hero of the Soviet Union and the Order of Lenin for,World War II,World War II.,1.0,True,False,correct,2,3,708,5.41,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,#E1: Alexander Nikolayev: Alexander Petrovich Nikolayev (Russian: Александр Петрович Николаев; 14 November 1918 – 13 June 2009) was a Red Army senior lieutenant and Hero of the Soviet Union.  Vladimir
rewoo,44,easy,Where did Cale Gundy's brother play football in college?,Oklahoma State University,Oklahoma State.,1.0,True,False,correct,2,3,871,4.54,"{'web_search': 2, 'wikipedia': 1}",rewoo,"#E1: Cale Gundy: Joseph Cale Gundy (born April 10, 1972) is a former American football quarterback who played for the Oklahoma Sooners from 1990 to 1993.  Mike Gundy: Mike Gundy (born August 12, 1967)"
rewoo,45,easy,"Who has released more solo albums, Nick Carter or Brady Seals?",Brady Seals,Nick Carter has released more solo albums.,0.0,False,False,knowledge_gap,2,3,587,4.45,"{'web_search': 2, 'calculator': 1}",rewoo,"#E1: As of 2015, Carter has released three solo albums, ""Now or Never"", ""I'm Taking Off"" and ""All American"" during breaks between Backstreet Boys schedules, and a collaboration with Jordan Knight titl"
rewoo,46,medium,"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque",Nusretiye Mosque,The Bayezid II Mosque.,0.0,False,False,knowledge_gap,2,3,1267,5.75,"{'web_search': 2, 'wikipedia': 1}",rewoo,"#E1: While its architecture is influenced by Islamic elements, it retains a Baroque style, making it unique to the city.  Yıldız Hamidiye Mosque: The Yıldız Hamidiye Mosque (Turkish: ""Yıldız Hamidiye "
